idle_rpm,max_rpm,gear,max_gears,rpm,turbo,turboMax,input_throttle,input_brake,input_clutch,input_parkingBrake,input_steeringPercent,accY,pitchPos,wheel_speed_fl,wheel_speed_fr,wheel_speed_rl,wheel_speed_rr,suspension_position_fl,suspension_position_fr,suspension_position_rl,suspension_position_rr
1000.0,8000.0,1,3,6066.28,6.58,40.01,1.0,0.0,0.0,0.0,0.02,1.54,-1.3,87.42,87.64,97.7,97.87,0.87,1.02,0.18,0.47
1000.0,8000.0,1,3,6085.75,6.19,40.01,1.0,0.0,0.0,0.0,0.02,1.53,-1.3,87.63,88.13,97.94,98.25,0.88,1.02,0.18,0.47
1000.0,8000.0,1,3,6085.75,6.19,40.01,1.0,0.0,0.0,0.0,0.02,1.53,-1.31,87.95,88.14,98.45,98.27,0.88,1.02,0.18,0.47
1000.0,8000.0,1,3,6106.27,6.68,40.01,1.0,0.0,0.0,0.0,0.02,1.53,-1.31,88.25,88.67,98.74,98.89,0.88,1.02,0.18,0.47
1000.0,8000.0,1,3,6126.45,6.46,40.01,1.0,0.0,0.0,0.0,0.02,1.52,-1.31,88.54,88.83,99.21,99.04,0.88,1.02,0.19,0.47
1000.0,8000.0,1,3,6146.82,6.24,40.01,1.0,0.0,0.0,0.0,0.03,1.52,-1.32,88.7,89.03,99.24,98.79,0.88,1.03,0.18,0.47
1000.0,8000.0,1,3,6167.0,6.55,40.01,1.0,0.0,0.0,0.0,0.03,1.52,-1.31,89.01,89.4,99.83,99.35,0.88,1.03,0.19,0.48
1000.0,8000.0,1,3,6187.04,6.33,40.01,1.0,0.0,0.0,0.0,0.03,1.52,-1.31,89.35,89.86,99.94,99.84,0.88,1.03,0.19,0.48
1000.0,8000.0,1,3,6207.14,6.28,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.31,89.85,90.06,100.26,100.13,0.88,1.03,0.19,0.48
1000.0,8000.0,1,3,6227.9,6.43,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.32,90.22,90.59,100.51,100.43,0.88,1.03,0.19,0.48
1000.0,8000.0,1,3,6249.02,6.21,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.32,90.55,90.79,101.03,101.13,0.88,1.03,0.2,0.48
1000.0,8000.0,1,3,6270.39,6.64,40.01,1.0,0.0,0.0,0.0,0.04,1.5,-1.33,90.75,91.13,101.41,101.55,0.89,1.04,0.19,0.48
1000.0,8000.0,1,3,6270.39,6.64,40.01,1.0,0.0,0.0,0.0,0.04,1.5,-1.32,91.32,91.37,101.65,101.74,0.89,1.04,0.2,0.48
1000.0,8000.0,1,3,6290.85,6.41,40.01,1.0,0.0,0.0,0.0,0.04,1.5,-1.32,91.54,91.92,102.13,101.91,0.89,1.04,0.2,0.48
1000.0,8000.0,1,3,6312.4,6.69,40.01,1.0,0.0,0.0,0.0,0.04,1.49,-1.32,91.78,91.93,102.46,102.24,0.89,1.04,0.2,0.48
1000.0,8000.0,1,3,6333.77,6.47,40.01,1.0,0.0,0.0,0.0,0.04,1.49,-1.32,91.85,92.11,102.55,102.44,0.89,1.04,0.2,0.48
1000.0,8000.0,1,3,6354.85,6.25,40.01,1.0,0.0,0.0,0.0,0.04,1.49,-1.33,92.12,92.53,102.74,102.73,0.89,1.04,0.2,0.48
1000.0,8000.0,1,3,6375.9,6.52,40.01,1.0,0.0,0.0,0.0,0.05,1.48,-1.33,92.53,92.7,102.95,103.5,0.89,1.04,0.2,0.48
1000.0,8000.0,1,3,6397.3,6.3,40.01,1.0,0.0,0.0,0.0,0.05,1.48,-1.33,92.98,93.2,103.35,103.74,0.9,1.04,0.21,0.48
1000.0,8000.0,1,3,6419.24,6.36,40.01,1.0,0.0,0.0,0.0,0.05,1.47,-1.34,93.23,93.37,103.62,103.74,0.9,1.04,0.21,0.48
1000.0,8000.0,1,3,6441.35,6.17,40.01,1.0,0.0,0.0,0.0,0.05,1.47,-1.33,93.56,93.78,104.13,104.39,0.9,1.03,0.22,0.48
1000.0,8000.0,1,3,6464.97,6.67,40.01,1.0,0.0,0.0,0.0,0.05,1.47,-1.34,93.92,94.18,104.89,104.68,0.9,1.03,0.21,0.48
1000.0,8000.0,1,3,6487.93,6.58,40.01,1.0,0.0,0.0,0.0,0.05,1.46,-1.34,94.29,94.48,104.93,105.06,0.91,1.03,0.22,0.48
1000.0,8000.0,1,3,6487.93,6.58,40.01,1.0,0.0,0.0,0.0,0.05,1.46,-1.34,94.54,94.68,104.92,105.58,0.91,1.03,0.22,0.48
1000.0,8000.0,1,3,6510.12,6.36,40.01,1.0,0.0,0.0,0.0,0.05,1.46,-1.35,94.77,94.91,105.54,106.17,0.91,1.03,0.22,0.48
1000.0,8000.0,1,3,6533.35,6.19,40.01,1.0,0.0,0.0,0.0,0.05,1.45,-1.34,95.07,94.83,105.54,105.76,0.91,1.03,0.22,0.48
1000.0,8000.0,1,3,6558.27,6.69,40.01,1.0,0.0,0.0,0.0,0.05,1.45,-1.34,95.44,95.32,105.57,106.01,0.92,1.03,0.22,0.48
1000.0,8000.0,1,3,6584.01,6.31,40.01,1.0,0.0,0.0,0.0,0.05,1.45,-1.35,95.58,95.6,105.97,106.42,0.92,1.03,0.23,0.48
1000.0,8000.0,1,3,6607.11,6.35,40.01,1.0,0.0,0.0,0.0,0.05,1.45,-1.36,95.88,95.99,107.2,107.44,0.93,1.03,0.23,0.48
1000.0,8000.0,1,3,6630.44,6.21,40.01,1.0,0.0,0.0,0.0,0.05,1.45,-1.36,96.15,96.19,107.08,107.0,0.93,1.03,0.23,0.48
1000.0,8000.0,1,3,6656.9,6.71,40.01,1.0,0.0,0.0,0.0,0.05,1.45,-1.37,96.78,96.54,106.95,107.18,0.93,1.03,0.22,0.47
1000.0,8000.0,1,3,6679.66,6.49,40.01,1.0,0.0,0.0,0.0,0.05,1.44,-1.36,96.85,96.62,107.1,107.48,0.93,1.03,0.23,0.48
1000.0,8000.0,1,3,6701.0,6.27,40.01,1.0,0.0,0.0,0.0,0.05,1.44,-1.35,97.16,97.36,108.22,108.42,0.93,1.03,0.23,0.48
1000.0,8000.0,1,3,6725.6,6.5,40.01,1.0,0.0,0.0,0.0,0.04,1.44,-1.37,97.65,97.45,108.7,108.72,0.93,1.03,0.23,0.48
1000.0,8000.0,1,3,6749.11,6.28,40.01,1.0,0.0,0.0,0.0,0.04,1.44,-1.37,97.86,97.98,108.11,108.43,0.94,1.03,0.23,0.48
1000.0,8000.0,1,3,6769.43,6.46,40.01,1.0,0.0,0.0,0.0,0.04,1.43,-1.39,98.02,98.18,109.86,109.97,0.94,1.04,0.23,0.48
1000.0,8000.0,1,3,6792.46,6.24,40.01,1.0,0.0,0.0,0.0,0.04,1.44,-1.35,98.74,98.38,109.28,108.71,0.93,1.03,0.23,0.49
1000.0,8000.0,1,3,6792.46,6.24,40.01,1.0,0.0,0.0,0.0,0.04,1.43,-1.37,99.04,98.7,108.13,108.24,0.94,1.03,0.23,0.48
1000.0,8000.0,1,3,6818.39,6.62,40.01,1.0,0.0,0.0,0.0,0.04,1.43,-1.38,99.06,98.78,108.63,108.65,0.94,1.04,0.23,0.48
1000.0,8000.0,1,3,6843.11,6.4,40.01,1.0,0.0,0.0,0.0,0.03,1.43,-1.36,99.41,99.02,110.35,110.68,0.94,1.04,0.23,0.49
1000.0,8000.0,1,3,6866.82,6.18,40.01,1.0,0.0,0.0,0.0,0.03,1.43,-1.38,99.45,99.91,111.76,111.92,0.94,1.04,0.23,0.49
1000.0,8000.0,1,3,6892.53,6.62,40.01,1.0,0.0,0.0,0.0,0.03,1.42,-1.38,99.85,99.78,110.43,110.94,0.94,1.04,0.23,0.49
1000.0,8000.0,1,3,6920.82,6.39,40.01,1.0,0.0,0.0,0.0,0.02,1.42,-1.39,100.37,100.3,109.47,109.8,0.94,1.04,0.23,0.49
1000.0,8000.0,1,3,6940.67,6.18,40.01,1.0,0.0,0.0,0.0,0.02,1.42,-1.38,100.64,100.31,112.52,112.54,0.94,1.04,0.23,0.5
1000.0,8000.0,1,3,6964.52,6.68,40.01,1.0,0.0,0.0,0.0,0.02,1.42,-1.37,100.61,100.74,112.47,112.43,0.93,1.04,0.23,0.5
1000.0,8000.0,1,3,6987.01,6.64,40.01,1.0,0.0,0.0,0.0,0.02,1.41,-1.4,100.98,101.42,112.76,112.73,0.94,1.05,0.22,0.5
1000.0,8000.0,1,3,6987.01,6.64,40.01,1.0,0.0,0.0,0.0,0.02,1.41,-1.4,101.42,101.7,113.35,113.38,0.94,1.05,0.22,0.5
1000.0,8000.0,1,3,7006.56,6.42,40.01,1.0,0.0,0.0,0.0,0.01,1.41,-1.39,101.86,101.61,113.57,113.24,0.94,1.05,0.22,0.51
1000.0,8000.0,1,3,7025.51,6.2,40.01,1.0,0.0,0.0,0.0,0.01,1.42,-1.38,101.72,102.04,113.02,112.6,0.94,1.05,0.22,0.51
1000.0,8000.0,1,3,7045.58,6.7,40.01,1.0,0.0,0.0,0.0,0.01,1.42,-1.39,102.13,102.35,113.28,113.3,0.94,1.05,0.22,0.5
1000.0,8000.0,1,3,7065.5,6.57,40.01,1.0,0.0,0.0,0.0,0.01,1.42,-1.38,102.38,102.61,113.99,114.11,0.94,1.05,0.23,0.51
1000.0,8000.0,1,3,7089.07,6.34,40.01,1.0,0.0,0.0,0.0,0.01,1.41,-1.39,102.77,102.67,111.65,111.5,0.94,1.06,0.22,0.51
1000.0,8000.0,1,3,7111.76,6.24,40.01,1.0,0.0,0.0,0.0,0.0,1.41,-1.39,102.94,103.23,114.4,114.34,0.94,1.06,0.23,0.51
1000.0,8000.0,1,3,7136.49,6.65,40.01,1.0,0.0,0.0,0.0,0.0,1.41,-1.38,103.27,103.71,115.7,115.43,0.94,1.05,0.23,0.51
1000.0,8000.0,1,3,7160.55,6.21,40.01,1.0,0.0,0.0,0.0,-0.0,1.41,-1.39,103.56,104.12,112.78,113.03,0.94,1.06,0.22,0.51
1000.0,8000.0,1,3,7160.55,6.21,40.01,1.0,0.0,0.0,0.0,-0.0,1.41,-1.37,103.96,104.21,115.9,115.9,0.93,1.05,0.23,0.52
1000.0,8000.0,1,3,7177.75,6.71,40.01,1.0,0.0,0.0,0.0,-0.0,1.42,-1.39,104.01,104.31,113.86,114.28,0.94,1.06,0.22,0.52
1000.0,8000.0,1,3,7199.37,6.56,40.01,1.0,0.0,0.0,0.0,-0.01,1.42,-1.37,104.18,104.63,116.56,116.08,0.93,1.05,0.22,0.52
1000.0,8000.0,1,3,7219.79,6.34,40.01,1.0,0.0,0.0,0.0,-0.01,1.41,-1.4,104.5,104.88,115.79,116.02,0.94,1.06,0.21,0.52
1000.0,8000.0,1,3,7236.2,6.26,40.01,1.0,0.0,0.0,0.0,-0.01,1.42,-1.4,104.78,105.17,115.51,115.96,0.94,1.06,0.22,0.52
1000.0,8000.0,1,3,7249.56,6.57,40.01,1.0,0.0,0.0,0.0,-0.01,1.42,-1.39,105.08,105.68,117.35,117.06,0.94,1.06,0.22,0.52
1000.0,8000.0,1,3,7267.11,6.34,40.01,1.0,0.0,0.0,0.0,-0.01,1.42,-1.39,105.58,106.08,116.63,116.25,0.93,1.06,0.22,0.52
1000.0,8000.0,1,3,7267.11,6.34,40.01,1.0,0.0,0.0,0.0,-0.01,1.42,-1.38,105.55,105.92,116.22,115.77,0.93,1.06,0.22,0.52
1000.0,8000.0,1,3,7287.42,6.25,40.01,1.0,0.0,0.0,0.0,-0.01,1.42,-1.39,105.86,106.27,116.82,116.8,0.93,1.06,0.22,0.52
1000.0,8000.0,1,3,7304.81,6.64,40.01,1.0,0.0,0.0,0.0,-0.01,1.42,-1.4,106.01,106.75,118.32,118.33,0.94,1.07,0.22,0.52
1000.0,8000.0,1,3,7327.27,6.2,40.01,1.0,0.0,0.0,0.0,-0.01,1.41,-1.39,106.47,106.96,115.68,115.4,0.93,1.07,0.22,0.52
1000.0,8000.0,1,3,7351.03,6.7,40.01,1.0,0.0,0.0,0.0,-0.01,1.41,-1.39,106.71,107.33,117.96,117.49,0.93,1.07,0.22,0.52
1000.0,8000.0,1,3,7372.02,6.61,40.01,1.0,0.0,0.0,0.0,-0.01,1.41,-1.38,106.95,107.62,120.15,119.8,0.92,1.07,0.23,0.52
1000.0,8000.0,1,3,7395.14,6.39,40.01,1.0,0.0,0.0,0.0,-0.01,1.41,-1.4,107.35,107.9,116.22,115.91,0.93,1.07,0.22,0.52
1000.0,8000.0,1,3,7415.25,6.17,40.01,1.0,0.0,0.0,0.0,-0.01,1.41,-1.41,107.74,108.47,119.25,119.35,0.93,1.08,0.22,0.52
1000.0,8000.0,1,3,7436.0,6.67,40.01,1.0,0.0,0.0,0.0,-0.01,1.41,-1.37,107.92,108.72,120.76,120.71,0.92,1.07,0.23,0.53
1000.0,8000.0,1,3,7460.24,6.73,40.01,1.0,0.0,0.0,0.0,-0.01,1.4,-1.41,108.29,109.27,116.96,116.7,0.93,1.08,0.22,0.52
1000.0,8000.0,1,3,7460.24,6.73,40.01,1.0,0.0,0.0,0.0,-0.01,1.4,-1.37,108.37,109.35,120.68,120.51,0.92,1.07,0.23,0.53
1000.0,8000.0,1,3,7481.11,6.5,40.01,1.0,0.0,0.0,0.0,-0.01,1.4,-1.42,108.81,109.44,117.93,117.26,0.93,1.09,0.22,0.52
1000.0,8000.0,1,3,7503.32,6.52,40.01,1.0,0.0,0.0,0.0,-0.0,1.39,-1.4,109.05,109.87,119.14,118.53,0.92,1.08,0.22,0.52
1000.0,8000.0,1,3,7526.42,6.3,40.01,1.0,0.0,0.0,0.0,-0.0,1.38,-1.41,109.2,110.24,118.22,118.12,0.93,1.08,0.22,0.52
1000.0,8000.0,1,3,7546.0,6.43,40.01,1.0,0.0,0.0,0.0,-0.0,1.38,-1.4,109.55,110.44,120.93,120.39,0.93,1.08,0.23,0.52
1000.0,8000.0,1,3,7564.26,6.21,40.01,1.0,0.0,0.0,0.0,0.0,1.39,-1.37,109.89,110.56,123.61,122.38,0.92,1.07,0.23,0.53
1000.0,8000.0,1,3,7585.91,6.71,40.01,1.0,0.0,0.0,0.0,0.0,1.39,-1.39,110.26,111.03,120.28,118.95,0.92,1.08,0.23,0.52
1000.0,8000.0,1,3,7607.35,6.57,40.01,1.0,0.0,0.0,0.0,0.0,1.39,-1.4,110.52,111.44,120.93,119.99,0.93,1.08,0.23,0.52
1000.0,8000.0,1,3,7623.87,6.35,40.01,1.0,0.0,0.0,0.0,0.01,1.39,-1.39,110.91,111.8,124.87,124.2,0.92,1.08,0.24,0.53
1000.0,8000.0,1,3,7647.26,6.23,40.01,1.0,0.0,0.0,0.0,0.01,1.39,-1.38,111.17,112.13,119.89,120.44,0.92,1.08,0.24,0.52
1000.0,8000.0,1,3,7669.28,6.52,40.01,1.0,0.0,0.0,0.0,0.01,1.38,-1.4,111.53,112.49,121.8,121.79,0.93,1.08,0.24,0.52
1000.0,8000.0,1,3,7688.45,6.3,40.01,1.0,0.0,0.0,0.0,0.01,1.39,-1.4,111.65,112.53,125.52,124.87,0.92,1.08,0.24,0.52
1000.0,8000.0,1,3,7709.92,6.44,40.01,1.0,0.0,0.0,0.0,0.01,1.38,-1.39,112.16,112.85,122.15,122.83,0.92,1.08,0.25,0.52
1000.0,8000.0,1,3,7709.92,6.44,40.01,1.0,0.0,0.0,0.0,0.01,1.39,-1.4,112.23,113.04,125.87,125.14,0.93,1.08,0.24,0.52
1000.0,8000.0,1,3,7733.11,6.22,40.01,1.0,0.0,0.0,0.0,0.01,1.39,-1.39,112.64,113.61,123.72,123.85,0.92,1.08,0.25,0.52
1000.0,8000.0,2,3,7750.87,6.72,40.01,1.0,0.0,0.0,0.0,0.02,1.38,-1.41,112.91,113.97,121.68,121.28,0.93,1.09,0.25,0.52
1000.0,8000.0,2,3,7772.71,6.54,40.01,1.0,0.0,0.0,0.0,0.02,1.38,-1.38,113.12,114.02,124.63,124.11,0.92,1.08,0.25,0.52
1000.0,8000.0,2,3,7774.05,7.04,40.01,1.0,0.0,0.0,0.0,0.02,1.37,-1.42,113.51,114.13,130.42,131.01,0.93,1.09,0.24,0.51
1000.0,8000.0,2,3,7723.65,7.55,40.01,1.0,0.0,0.0,0.0,0.02,1.37,-1.47,113.69,114.35,136.55,137.37,0.94,1.1,0.19,0.49
1000.0,8000.0,2,3,7627.17,8.05,40.01,1.0,0.0,0.0,0.0,0.02,1.39,-1.41,114.02,114.97,133.94,136.09,0.91,1.07,0.15,0.48
1000.0,8000.0,2,3,7501.65,8.55,40.01,1.0,0.0,0.0,0.0,0.02,1.4,-1.35,114.69,115.68,131.8,133.7,0.9,1.05,0.14,0.5
1000.0,8000.0,2,3,7364.06,9.55,40.01,1.0,0.0,0.0,0.0,0.02,1.42,-1.36,114.91,115.83,131.32,131.76,0.91,1.07,0.14,0.51
1000.0,8000.0,2,3,7228.3,10.05,40.01,1.0,0.0,0.0,0.0,0.02,1.44,-1.39,115.23,116.23,131.25,130.41,0.93,1.09,0.14,0.51
1000.0,8000.0,2,3,7101.36,10.55,40.01,1.0,0.0,0.0,0.0,0.03,1.46,-1.33,115.67,116.57,131.19,130.07,0.9,1.07,0.15,0.51
1000.0,8000.0,2,3,6988.34,11.05,40.01,1.0,0.0,0.0,0.0,0.03,1.48,-1.31,116.0,117.19,131.07,130.16,0.89,1.07,0.15,0.49
1000.0,8000.0,2,3,6891.54,11.55,40.01,1.0,0.0,0.0,0.0,0.03,1.5,-1.31,116.43,117.28,130.44,129.39,0.89,1.06,0.16,0.48
1000.0,8000.0,2,3,6891.54,11.55,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.32,116.55,117.61,129.45,129.22,0.89,1.07,0.15,0.48
1000.0,8000.0,2,3,6811.41,12.05,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.28,116.66,118.16,129.54,129.42,0.87,1.05,0.18,0.49
1000.0,8000.0,2,3,6747.04,12.55,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.29,116.88,118.11,130.92,130.7,0.86,1.03,0.19,0.49
1000.0,8000.0,2,3,6697.08,13.05,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.3,116.97,118.26,130.84,130.29,0.87,1.03,0.19,0.5
1000.0,8000.0,2,3,6659.96,13.55,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.32,117.05,118.65,131.76,131.95,0.86,1.03,0.18,0.51
1000.0,8000.0,2,3,6633.84,14.05,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.31,117.14,118.9,132.61,133.25,0.85,1.03,0.17,0.51
1000.0,8000.0,2,3,6617.28,14.55,40.01,1.0,0.0,0.0,0.0,0.03,1.5,-1.32,117.28,119.32,133.61,134.26,0.85,1.02,0.16,0.5
1000.0,8000.0,2,3,6608.82,15.05,40.01,1.0,0.0,0.0,0.0,0.03,1.5,-1.33,117.44,119.69,134.32,134.27,0.84,1.02,0.14,0.49
1000.0,8000.0,2,3,6606.92,16.05,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.33,117.99,119.91,134.57,134.16,0.83,1.02,0.13,0.48
1000.0,8000.0,2,3,6610.65,16.55,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.34,118.31,120.36,134.49,134.01,0.83,1.02,0.12,0.47
1000.0,8000.0,2,3,6618.92,17.05,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.33,118.52,120.46,135.2,134.79,0.82,1.01,0.12,0.46
1000.0,8000.0,2,3,6630.57,17.55,40.01,1.0,0.0,0.0,0.0,0.03,1.51,-1.33,119.05,121.18,135.17,135.07,0.82,1.0,0.11,0.46
1000.0,8000.0,2,3,6630.57,17.55,40.01,1.0,0.0,0.0,0.0,0.03,1.52,-1.35,119.63,121.55,135.12,135.51,0.83,1.01,0.11,0.45
1000.0,8000.0,2,3,6645.08,18.05,40.01,1.0,0.0,0.0,0.0,0.03,1.52,-1.32,119.94,121.78,135.23,135.21,0.82,1.0,0.12,0.45
1000.0,8000.0,2,3,6660.24,18.49,40.01,1.0,0.0,0.0,0.0,0.03,1.52,-1.36,120.36,121.92,135.88,135.92,0.84,1.01,0.11,0.44
1000.0,8000.0,2,3,6675.0,17.96,40.01,1.0,0.0,0.0,0.0,0.03,1.53,-1.33,120.54,122.41,136.02,135.98,0.83,1.0,0.12,0.44
1000.0,8000.0,2,3,6689.43,18.46,40.01,1.0,0.0,0.0,0.0,0.03,1.54,-1.35,120.86,122.48,136.7,136.16,0.82,1.0,0.12,0.44
1000.0,8000.0,2,3,6701.82,18.47,40.01,1.0,0.0,0.0,0.0,0.03,1.55,-1.32,121.86,122.87,137.17,136.83,0.81,0.99,0.12,0.44
1000.0,8000.0,2,3,6713.28,17.94,40.01,1.0,0.0,0.0,0.0,0.03,1.55,-1.32,122.55,123.32,137.52,137.63,0.81,0.99,0.12,0.44
1000.0,8000.0,2,3,6724.18,18.44,40.01,1.0,0.0,0.0,0.0,0.03,1.55,-1.34,122.86,123.65,137.45,137.71,0.82,0.99,0.12,0.43
1000.0,8000.0,2,3,6733.02,18.54,40.01,1.0,0.0,0.0,0.0,0.03,1.55,-1.32,123.28,124.11,137.94,138.13,0.82,0.98,0.12,0.43
1000.0,8000.0,2,3,6741.62,18.51,40.01,1.0,0.0,0.0,0.0,0.03,1.55,-1.34,123.67,124.4,138.43,138.84,0.82,0.98,0.12,0.43
1000.0,8000.0,2,3,6749.13,18.33,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.35,124.01,124.77,139.04,139.02,0.82,0.98,0.12,0.43
1000.0,8000.0,2,3,6749.13,18.33,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.35,124.33,125.18,139.24,139.01,0.83,0.98,0.12,0.42
1000.0,8000.0,2,3,6761.65,18.46,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.34,124.69,125.57,139.76,139.46,0.82,0.98,0.12,0.43
1000.0,8000.0,2,3,6761.65,18.46,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.35,124.84,125.61,140.21,140.56,0.82,0.98,0.12,0.42
1000.0,8000.0,2,3,6767.45,18.5,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.35,125.13,125.97,139.9,140.14,0.82,0.98,0.11,0.42
1000.0,8000.0,2,3,6772.63,17.97,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.35,125.5,126.31,140.39,141.08,0.81,0.97,0.11,0.42
1000.0,8000.0,2,3,6778.06,18.47,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.35,125.84,126.62,140.84,140.87,0.81,0.97,0.11,0.42
1000.0,8000.0,2,3,6782.65,18.48,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.36,126.09,126.8,141.61,141.14,0.81,0.97,0.11,0.42
1000.0,8000.0,2,3,6787.12,17.94,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.36,126.33,127.2,141.93,141.38,0.81,0.97,0.11,0.42
1000.0,8000.0,2,3,6792.18,18.44,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.36,126.92,127.67,141.95,141.89,0.81,0.97,0.11,0.42
1000.0,8000.0,2,3,6796.32,18.56,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.36,127.18,128.12,142.63,142.52,0.81,0.97,0.11,0.42
1000.0,8000.0,2,3,6800.92,18.02,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.37,127.37,128.28,143.02,142.76,0.81,0.97,0.1,0.41
1000.0,8000.0,2,3,6805.28,18.52,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.36,127.96,128.61,143.05,143.21,0.81,0.97,0.1,0.42
1000.0,8000.0,2,3,6808.88,18.03,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.36,128.14,129.08,143.38,143.74,0.81,0.97,0.1,0.42
1000.0,8000.0,2,3,6808.88,18.03,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.36,128.25,129.18,143.6,143.61,0.81,0.97,0.1,0.42
1000.0,8000.0,2,3,6813.19,18.53,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.36,128.77,129.31,143.73,144.15,0.8,0.96,0.1,0.42
1000.0,8000.0,2,3,6817.16,18.28,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.37,129.01,129.74,143.93,144.59,0.81,0.97,0.1,0.41
1000.0,8000.0,2,3,6821.08,18.09,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.37,129.34,130.2,144.73,144.84,0.81,0.97,0.1,0.41
1000.0,8000.0,2,3,6825.33,18.59,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.38,129.81,130.47,145.05,145.08,0.81,0.97,0.1,0.41
1000.0,8000.0,2,3,6829.72,18.11,40.01,1.0,0.0,0.0,0.0,0.03,1.57,-1.38,130.24,130.64,145.43,145.44,0.81,0.97,0.11,0.41
1000.0,8000.0,2,3,6833.84,18.59,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.36,130.44,131.13,145.74,145.64,0.81,0.96,0.11,0.41
1000.0,8000.0,2,3,6833.84,18.59,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.36,130.6,131.34,145.81,145.67,0.81,0.96,0.11,0.41
1000.0,8000.0,2,3,6838.35,18.06,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.38,131.0,131.81,146.13,146.0,0.81,0.96,0.11,0.41
1000.0,8000.0,2,3,6842.6,18.56,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.38,131.1,132.01,146.49,146.58,0.81,0.96,0.11,0.41
1000.0,8000.0,2,3,6846.74,18.22,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.38,131.42,132.24,146.94,147.18,0.81,0.96,0.11,0.41
1000.0,8000.0,2,3,6850.5,18.1,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.38,131.98,132.5,147.13,147.23,0.82,0.96,0.11,0.41
1000.0,8000.0,2,3,6855.09,18.6,40.01,1.0,0.0,0.0,0.0,0.03,1.56,-1.39,132.42,132.87,147.64,147.54,0.82,0.96,0.11,0.41
1000.0,8000.0,2,3,6859.46,18.1,40.01,1.0,0.0,0.0,0.0,0.02,1.55,-1.38,132.72,133.32,147.84,148.26,0.82,0.96,0.12,0.41
1000.0,8000.0,2,3,6864.17,18.6,40.01,1.0,0.0,0.0,0.0,0.02,1.55,-1.39,133.23,133.66,148.65,149.03,0.82,0.96,0.12,0.41
1000.0,8000.0,2,3,6868.9,18.11,40.01,1.0,0.0,0.0,0.0,0.02,1.55,-1.39,133.36,134.02,148.92,149.16,0.82,0.96,0.12,0.41
1000.0,8000.0,2,3,6873.66,18.61,40.01,1.0,0.0,0.0,0.0,0.02,1.54,-1.38,133.6,134.38,149.17,148.96,0.82,0.96,0.12,0.42
1000.0,8000.0,2,3,6878.64,18.07,40.01,1.0,0.0,0.0,0.0,0.02,1.55,-1.4,133.9,134.7,149.18,149.06,0.82,0.96,0.12,0.41
1000.0,8000.0,2,3,6883.5,18.57,40.01,1.0,0.0,0.0,0.0,0.02,1.54,-1.39,134.28,135.04,149.74,149.4,0.82,0.96,0.12,0.42
1000.0,8000.0,2,3,6888.4,18.19,40.01,1.0,0.0,0.0,0.0,0.02,1.54,-1.4,134.66,135.25,149.81,149.85,0.83,0.97,0.12,0.42
1000.0,8000.0,2,3,6892.31,18.38,40.01,1.0,0.0,0.0,0.0,0.02,1.54,-1.39,135.0,135.51,150.13,149.96,0.83,0.97,0.12,0.42
1000.0,8000.0,2,3,6896.88,17.85,40.01,1.0,0.0,0.0,0.0,0.02,1.53,-1.41,135.33,135.86,150.71,150.58,0.83,0.97,0.12,0.42
1000.0,8000.0,2,3,6903.19,18.85,40.01,1.0,0.0,0.0,0.0,0.01,1.53,-1.39,135.68,136.39,151.19,151.17,0.83,0.97,0.13,0.42
